STATE,DISTRICT,TEH_NAME,BLOCK_NAME,LAT,LON,SITE_NAME,SITE_TYPE,WLCODE,YEAR_OBS,MONSOON,POMRB,POMKH,PREMON
KA,Bagalkot,Hungund,Hungund,16.05,76.05,Hungund,Dug Well,W05698,2007,0.52,NA,0.48,NA
KA,Bagalkot,Hungund,Hungund,15.97027778,76.12361111,Ilkal,Bore Well,W05699,2007,5.31,7.91,2.9,8.65
KA,Bagalkot,Hungund,Hungund,15.96666667,76.15,Ilkal1,Dug Well,W05700,2007,0.61,0.53,0.34,0.99
KA,Bagalkot,Hungund,Hungund,16.1,75.86666667,Kamatgi,Dug Well,W05701,2007,11.62,11.62,5.36,11.62
KA,Bagalkot,Hungund,Hungund,16.1,76.17916667,Karadi,Dug Well,W05702,2007,NA,6.82,4.98,6.97
KA,Bagalkot,Jamkhandi,Jamkhandi,16.54166667,75.42083333,Kavatagi,Dug Well,W05704,2007,1.42,NA,1.03,2.02
KA,Bagalkot,Jamkhandi,Jamkhandi,16.42777778,75.36111111,Konnur,Dug Well,W05705,2007,4.89,5.4,4.5,7.47
KA,Bagalkot,Badami,Badami,16.05,75.7875,Guledagudda,Dug Well,W05482,2007,6.11,7.32,4.45,9.14
KA,Bagalkot,Badami,Badami,16.12916667,75.575,Kerakalamatti,Bore Well,W05692,2007,45.83,NA,47.5,33.88
KA,Bagalkot,Badami,Badami,15.95,75.8,Pattadakal,Dug Well,W06087,2007,6.01,7.93,6.16,9.44
KA,Bagalkot,Hungund,Hungund,16.00833333,76.00833333,Nagur,Dug Well,W06088,2007,5.35,8.15,4.15,6.87
KA,Bagalkot,Hungund,Hungund,16.025,76.3,Nandvadgi,Dug Well,W06089,2007,4.62,4.74,3.65,2.68
KA,Bagalkot,Mudhol,Mudhol,16.36666667,75.275,Malapur,Dug Well,W06091,2007,2.03,2.57,1.46,3.96
KA,Bagalkot,Bilgi,Bilgi,16.375,75.52916667,Teggi,Dug Well,W06397,2007,1.47,5.06,1.47,3.37
KA,Bagalkot,Hungund,Hungund,16.01666667,76.19166667,Tumba,Dug Well,W06398,2007,5.85,5.9,5.34,7.71
KA,Bagalkot,Hungund,Hungund,15.975,75.95,Vadageri,Dug Well,W06399,2007,8.89,8.89,4.72,8.89
KA,Bagalkot,Jamkhandi,Jamkhandi,16.68166667,75.35361111,Savalgi-1,Bore Well,W06400,2007,11.2,NA,9.45,21.13
KA,Bagalkot,Jamkhandi,Jamkhandi,16.69166667,75.33333333,Savalgi-3,Dug Well,W06402,2007,NA,9.07,NA,9.07
KA,Bagalkot,Jamkhandi,Jamkhandi,16.45416667,75.28333333,Siddapur,Dug Well,W06403,2007,NA,NA,NA,14.91
KA,Bagalkot,Bilgi,Bilgi,16.34583333,75.6125,Bilgi-1,Dug Well,W18660,2007,9.3,9.3,9.3,9.3
KA,Bagalkot,Jamkhandi,Jamkhandi,16.57222222,75.34861111,Alagur-2,Dug Well,W18662,2007,1.5,2.55,0.93,1.98
KA,Bagalkot,Jamkhandi,Jamkhandi,16.47916667,75.13194444,Banhatti-1,Dug Well,W18663,2007,4.85,7.14,3.83,6.69
KA,Bagalkot,Hungund,Hungund,16.06388889,76.10833333,Binjawadgi-2,Dug Well,W20538,2007,6.05,5.36,4.84,7.03
KA,Bagalkot,Bagalkot,Bagalkot,16.18611111,75.70555556,Bagalkote Pz,Bore Well,W21193,2007,23.42,23.87,16.9,28.08
KA,Bagalkot,Bilgi,Bilgi,16.34722222,75.62222222,Bilgi Pz,Bore Well,W21194,2007,22.9,24.71,19,23.82
KA,Bagalkot,Hungund,Hungund,16.1,76.28333333,Kodihal,Dug Well,W21195,2007,5.97,6.17,5.81,5.32
KA,Bagalkot,Mudhol,Mudhol,16.1625,75.36805556,Lokapur Pz,Bore Well,W21196,2007,5.35,5,4.31,5.33
KA,Bagalkot,Mudhol,Mudhol,16.36666667,75.275,Malapur,Dug Well,W06091,2006,2.73,NA,2.27,3.29
KA,Bagalkot,Hungund,Hungund,15.96666667,76.15,Ilkal1,Dug Well,W05700,2006,0.41,1.66,0.36,0.41
KA,Bagalkot,Hungund,Hungund,16.01666667,76.19166667,Tumba,Dug Well,W06398,2006,6.26,5.7,5.36,NA
KA,Bagalkot,Hungund,Hungund,15.975,75.95,Vadageri,Dug Well,W06399,2006,8.89,8.89,8.89,8.89
KA,Bagalkot,Jamkhandi,Jamkhandi,16.68166667,75.35361111,Savalgi-1,Bore Well,W06400,2006,NA,21.44,NA,27.49
KA,Bagalkot,Jamkhandi,Jamkhandi,16.69166667,75.33333333,Savalgi-3,Dug Well,W06402,2006,9.07,9.07,9.07,9.07
KA,Bagalkot,Bilgi,Bilgi,16.34583333,75.6125,Bilgi-1,Dug Well,W18660,2006,9.3,9.3,9.3,9.3
KA,Bagalkot,Jamkhandi,Jamkhandi,16.57222222,75.34861111,Alagur-2,Dug Well,W18662,2006,2.66,2.13,2.37,3.49
KA,Bagalkot,Jamkhandi,Jamkhandi,16.47916667,75.13194444,Banhatti-1,Dug Well,W18663,2006,7.92,6.62,6.8,8.8
KA,Bagalkot,Hungund,Hungund,16.06388889,76.10833333,Binjawadgi-2,Dug Well,W20538,2006,6.51,5.83,5.2,7.33
KA,Bagalkot,Hungund,Hungund,16.1,75.86666667,Kamatgi,Dug Well,W05701,2006,11.62,11.62,11.62,11.62
KA,Bagalkot,Hungund,Hungund,16.1,76.17916667,Karadi,Dug Well,W05702,2006,7.9,NA,6.11,8.1
KA,Bagalkot,Jamkhandi,Jamkhandi,16.42777778,75.36111111,Konnur,Dug Well,W05705,2006,6.74,NA,5.03,7.36
KA,Bagalkot,Badami,Badami,16.05,75.7875,Guledagudda,Dug Well,W05482,2006,8.33,9.08,6.84,8.78
KA,Bagalkot,Badami,Badami,16.12916667,75.575,Kerakalamatti,Bore Well,W05692,2006,NA,NA,NA,34.3
KA,Bagalkot,Badami,Badami,15.95,75.8,Pattadakal,Dug Well,W06087,2006,9.36,8.86,7.48,9.66
KA,Bagalkot,Hungund,Hungund,16.00833333,76.00833333,Nagur,Dug Well,W06088,2006,8.15,8.15,8.15,8.15
KA,Bagalkot,Hungund,Hungund,16.025,76.3,Nandvadgi,Dug Well,W06089,2006,5.37,3.25,4.47,5.69
KA,Bagalkot,Badami,Badami,15.91666667,75.67777778,Badami1,Dug Well,W05224,2006,5.35,17,5.01,7.1
KA,Bagalkot,Bagalkot,Bagalkot,16.20833333,75.89583333,Bevoor,Dug Well,W05226,2006,11.58,11.58,11.58,11.58
KA,Bagalkot,Hungund,Hungund,16.05416667,75.94166667,Amingad,Dug Well,W05230,2006,NA,10.8,11.3,NA
KA,Bagalkot,Mudhol,Mudhol,16.38333333,75.14583333,Belagali,Dug Well,W05235,2006,4.47,5.78,3.91,4.71
KA,Bagalkot,Badami,Badami,15.91611111,75.51027778,Kulageri,Bore Well,W05694,2006,24.95,17,15.4,21.35
KA,Bagalkot,Badami,Badami,15.9,75.50555556,Kulageri1,Dug Well,W05695,2006,13.66,13.66,13.66,13.66
KA,Bagalkot,Hungund,Hungund,16.05,76.05,Hungund,Dug Well,W05698,2006,NA,8.07,NA,NA
KA,Bagalkot,Hungund,Hungund,15.97027778,76.12361111,Ilkal,Bore Well,W05699,2006,8.05,8.1,6.8,8.9
KA,Bagalkot,Bilgi,Bilgi,16.375,75.52916667,Teggi,Dug Well,W06397,2006,5.62,2.87,4.75,5.97
KA,Bagalkot,Mudhol,Mudhol,16.36666667,75.275,Malapur,Dug Well,W06091,2005,1.24,1.19,1.11,3.84
KA,Bagalkot,Hungund,Hungund,15.96666667,76.15,Ilkal1,Dug Well,W05700,2005,1.31,3.98,1.66,4.78
KA,Bagalkot,Bilgi,Bilgi,16.375,75.52916667,Teggi,Dug Well,W06397,2005,3.52,3.26,3,8.51
KA,Bagalkot,Hungund,Hungund,16.01666667,76.19166667,Tumba,Dug Well,W06398,2005,NA,6.24,5.13,NA
KA,Bagalkot,Hungund,Hungund,15.975,75.95,Vadageri,Dug Well,W06399,2005,8.89,NA,NA,NA
KA,Bagalkot,Jamkhandi,Jamkhandi,16.68166667,75.35361111,Savalgi-1,Bore Well,W06400,2005,24.3,24.17,25.37,NA
KA,Bagalkot,Jamkhandi,Jamkhandi,16.675,75.35,Savalgi-2,Bore Well,W06401,2005,NA,NA,NA,26.79
KA,Bagalkot,Jamkhandi,Jamkhandi,16.69166667,75.33333333,Savalgi-3,Dug Well,W06402,2005,7.53,NA,9.07,NA
KA,Bagalkot,Bilgi,Bilgi,16.34583333,75.6125,Bilgi-1,Dug Well,W18660,2005,9.3,NA,8.16,NA
KA,Bagalkot,Bilgi,Bilgi,16.34722222,75.61666667,Bilgi-2,Bore Well,W18661,2005,NA,18.17,NA,20.86
KA,Bagalkot,Jamkhandi,Jamkhandi,16.57222222,75.34861111,Alagur-2,Dug Well,W18662,2005,1.94,2.13,2.08,2.39
KA,Bagalkot,Jamkhandi,Jamkhandi,16.47916667,75.13194444,Banhatti-1,Dug Well,W18663,2005,6.57,4.99,4.08,6.27
KA,Bagalkot,Hungund,Hungund,16.06388889,76.10833333,Binjawadgi-2,Dug Well,W20538,2005,6.08,NA,5.1,NA
KA,Bagalkot,Hungund,Hungund,16.1,75.86666667,Kamatgi,Dug Well,W05701,2005,11.62,NA,11.62,NA
KA,Bagalkot,Jamkhandi,Jamkhandi,16.54166667,75.42083333,Kavatagi,Dug Well,W05704,2005,0.2,NA,NA,1.35
KA,Bagalkot,Jamkhandi,Jamkhandi,16.42777778,75.36111111,Konnur,Dug Well,W05705,2005,NA,6.05,2.67,7.14
KA,Bagalkot,Badami,Badami,16.05,75.7875,Guledagudda,Dug Well,W05482,2005,9.36,8.54,8.8,NA
KA,Bagalkot,Badami,Badami,16.12916667,75.575,Kerakalamatti,Bore Well,W05692,2005,29.3,36.16,31.3,37.63
KA,Bagalkot,Badami,Badami,15.95,75.8,Pattadakal,Dug Well,W06087,2005,9.16,9.16,8.62,9.9
KA,Bagalkot,Hungund,Hungund,16.00833333,76.00833333,Nagur,Dug Well,W06088,2005,6.57,6.43,6.21,NA
KA,Bagalkot,Hungund,Hungund,16.025,76.3,Nandvadgi,Dug Well,W06089,2005,3.5,4.39,2.83,5.29
KA,Bagalkot,Mudhol,Mudhol,16.15833333,75.375,Lokapur,Bore Well,W06090,2005,NA,NA,NA,6.06
KA,Bagalkot,Badami,Badami,15.92027778,75.68222222,Badami,Bore Well,W05223,2005,NA,NA,40,NA
KA,Bagalkot,Badami,Badami,15.91666667,75.67777778,Badami1,Dug Well,W05224,2005,NA,NA,17,NA
KA,Bagalkot,Bagalkot,Bagalkot,16.20833333,75.89583333,Bevoor,Dug Well,W05226,2005,NA,NA,11.58,NA
KA,Bagalkot,Bilgi,Bilgi,16.35,75.64166667,Badgandi,Dug Well,W05227,2005,NA,6.77,NA,6.87
KA,Bagalkot,Hungund,Hungund,16.05416667,75.94166667,Amingad,Dug Well,W05230,2005,11.2,12.51,10.44,12.8
KA,Bagalkot,Mudhol,Mudhol,16.38333333,75.14583333,Belagali,Dug Well,W05235,2005,1.96,2.12,2.13,4.08
KA,Bagalkot,Badami,Badami,15.91611111,75.51027778,Kulageri,Bore Well,W05694,2005,26.1,18.55,25.34,28.9
KA,Bagalkot,Badami,Badami,15.9,75.50555556,Kulageri1,Dug Well,W05695,2005,13.66,NA,13.66,NA
KA,Bagalkot,Hungund,Hungund,16.05,76.05,Hungund,Dug Well,W05698,2005,NA,NA,8.07,NA
KA,Bagalkot,Hungund,Hungund,15.97027778,76.12361111,Ilkal,Bore Well,W05699,2005,7.8,10.46,7.14,13.55
KA,Bagalkot,Bagalkot,Bagalkot,16.11666667,75.76666667,Sirur,Dug Well,W06396,2005,35,NA,NA,NA
KA,Bagalkot,Mudhol,Mudhol,16.36666667,75.275,Malapur,Dug Well,W06091,2004,1.23,1.41,1.45,1.93
KA,Bagalkot,Hungund,Hungund,15.96666667,76.15,Ilkal1,Dug Well,W05700,2004,5.36,3.72,3.14,4.41
KA,Bagalkot,Bilgi,Bilgi,16.375,75.52916667,Teggi,Dug Well,W06397,2004,5.91,6.79,3.74,8.28
KA,Bagalkot,Hungund,Hungund,16.01666667,76.19166667,Tumba,Dug Well,W06398,2004,6.35,6.18,5.55,6.7
KA,Bagalkot,Jamkhandi,Jamkhandi,16.68166667,75.35361111,Savalgi-1,Bore Well,W06400,2004,NA,NA,18.57,27.73
KA,Bagalkot,Jamkhandi,Jamkhandi,16.69166667,75.33333333,Savalgi-3,Dug Well,W06402,2004,7.27,NA,6.51,NA
KA,Bagalkot,Jamkhandi,Jamkhandi,16.54166667,75.42083333,Kavatagi,Dug Well,W05704,2004,2.82,1.95,2,2.55
KA,Bagalkot,Jamkhandi,Jamkhandi,16.42777778,75.36111111,Konnur,Dug Well,W05705,2004,6.36,7.09,5.85,9.11
KA,Bagalkot,Badami,Badami,16.05,75.7875,Guledagudda,Dug Well,W05482,2004,9.78,NA,8.94,NA
KA,Bagalkot,Badami,Badami,16.12916667,75.575,Kerakalamatti,Bore Well,W05692,2004,NA,NA,33.77,29.3
KA,Bagalkot,Badami,Badami,15.95,75.8,Pattadakal,Dug Well,W06087,2004,9.62,9.87,9.33,NA
KA,Bagalkot,Hungund,Hungund,16.00833333,76.00833333,Nagur,Dug Well,W06088,2004,7.63,6.95,6.64,9.2
KA,Bagalkot,Hungund,Hungund,16.025,76.3,Nandvadgi,Dug Well,W06089,2004,4.85,4.78,3.35,7.34
KA,Bagalkot,Mudhol,Mudhol,16.15833333,75.375,Lokapur,Bore Well,W06090,2004,NA,NA,5.85,9.87
KA,Bagalkot,Bilgi,Bilgi,16.35,75.64166667,Badgandi,Dug Well,W05227,2004,7.8,7.09,7.01,9.1
KA,Bagalkot,Hungund,Hungund,16.05416667,75.94166667,Amingad,Dug Well,W05230,2004,12.79,12.81,11.38,13
KA,Bagalkot,Mudhol,Mudhol,16.38333333,75.14583333,Belagali,Dug Well,W05235,2004,2.11,2.32,2.03,NA
KA,Bagalkot,Badami,Badami,15.91611111,75.51027778,Kulageri,Bore Well,W05694,2004,NA,NA,24.29,26.12
KA,Bagalkot,Hungund,Hungund,16.05,76.05,Hungund,Dug Well,W05698,2004,3.82,NA,2.79,NA
KA,Bagalkot,Hungund,Hungund,15.97027778,76.12361111,Ilkal,Bore Well,W05699,2004,NA,NA,9.86,14.19
KA,Bagalkot,Bagalkot,Bagalkot,16.11666667,75.76666667,Sirur,Dug Well,W06396,2004,NA,31.75,NA,NA
KA,Bagalkot,Mudhol,Mudhol,16.36666667,75.275,Malapur,Dug Well,W06091,2003,3.62,0.84,2.83,5.24
KA,Bagalkot,Hungund,Hungund,15.96666667,76.15,Ilkal1,Dug Well,W05700,2003,3.71,2.37,2.51,4.71
KA,Bagalkot,Bilgi,Bilgi,16.375,75.52916667,Teggi,Dug Well,W06397,2003,6.75,3.85,5.92,7.22
KA,Bagalkot,Hungund,Hungund,16.01666667,76.19166667,Tumba,Dug Well,W06398,2003,4.62,5.15,4.32,6.15
KA,Bagalkot,Hungund,Hungund,15.975,75.95,Vadageri,Dug Well,W06399,2003,NA,5.46,NA,NA
KA,Bagalkot,Jamkhandi,Jamkhandi,16.68166667,75.35361111,Savalgi-1,Bore Well,W06400,2003,NA,19.93,NA,NA
KA,Bagalkot,Jamkhandi,Jamkhandi,16.54166667,75.42083333,Kavatagi,Dug Well,W05704,2003,2.51,2.72,2.03,2.8
KA,Bagalkot,Jamkhandi,Jamkhandi,16.42777778,75.36111111,Konnur,Dug Well,W05705,2003,4.12,NA,3.58,NA
KA,Bagalkot,Badami,Badami,16.05,75.7875,Guledagudda,Dug Well,W05482,2003,NA,8.47,NA,NA
KA,Bagalkot,Badami,Badami,15.95,75.8,Pattadakal,Dug Well,W06087,2003,9.44,8.98,9.76,9.61
KA,Bagalkot,Hungund,Hungund,16.00833333,76.00833333,Nagur,Dug Well,W06088,2003,5.2,5.37,6.77,5.97
KA,Bagalkot,Hungund,Hungund,16.025,76.3,Nandvadgi,Dug Well,W06089,2003,4.81,3.47,4.35,5.9
KA,Bagalkot,Mudhol,Mudhol,16.15833333,75.375,Lokapur,Bore Well,W06090,2003,NA,7.02,NA,NA
KA,Bagalkot,Bilgi,Bilgi,16.35,75.64166667,Badgandi,Dug Well,W05227,2003,6.22,5.04,5.04,5.92
KA,Bagalkot,Hungund,Hungund,16.05416667,75.94166667,Amingad,Dug Well,W05230,2003,11.91,10.37,12.65,12.95
KA,Bagalkot,Mudhol,Mudhol,16.38333333,75.14583333,Belagali,Dug Well,W05235,2003,NA,2.3,NA,4.91
KA,Bagalkot,Badami,Badami,15.91611111,75.51027778,Kulageri,Bore Well,W05694,2003,NA,12.1,NA,NA
KA,Bagalkot,Badami,Badami,15.9,75.50555556,Kulageri1,Dug Well,W05695,2003,NA,11,NA,NA
KA,Bagalkot,Hungund,Hungund,15.97027778,76.12361111,Ilkal,Bore Well,W05699,2003,NA,11.67,NA,NA
KA,Bagalkot,Bagalkot,Bagalkot,16.11666667,75.76666667,Sirur,Dug Well,W06396,2003,26.32,17.83,29.58,28.38
KA,Bagalkot,Mudhol,Mudhol,16.36666667,75.275,Malapur,Dug Well,W06091,2002,1.32,0.99,1.49,4.04
KA,Bagalkot,Bagalkot,Bagalkot,16.11666667,75.76666667,Sirur,Dug Well,W06396,2002,26.33,14.13,13.73,27.08
KA,Bagalkot,Bilgi,Bilgi,16.375,75.52916667,Teggi,Dug Well,W06397,2002,4.53,2.92,6.02,5.02
KA,Bagalkot,Hungund,Hungund,16.01666667,76.19166667,Tumba,Dug Well,W06398,2002,7.72,4.4,4.4,4.65
KA,Bagalkot,Hungund,Hungund,15.975,75.95,Vadageri,Dug Well,W06399,2002,6.37,3.9,4.85,6.95
KA,Bagalkot,Jamkhandi,Jamkhandi,16.68166667,75.35361111,Savalgi-1,Bore Well,W06400,2002,16.79,13.4,14.75,16.8
KA,Bagalkot,Jamkhandi,Jamkhandi,16.675,75.35,Savalgi-2,Bore Well,W06401,2002,NA,13.4,NA,17.5
KA,Bagalkot,Jamkhandi,Jamkhandi,16.69166667,75.33333333,Savalgi-3,Dug Well,W06402,2002,8.6,6.28,6.43,NA
KA,Bagalkot,Hungund,Hungund,16.1,75.86666667,Kamatgi,Dug Well,W05701,2002,NA,11.45,10.9,NA
KA,Bagalkot,Jamkhandi,Jamkhandi,16.54166667,75.42083333,Kavatagi,Dug Well,W05704,2002,4.09,1.4,2,1.51
KA,Bagalkot,Jamkhandi,Jamkhandi,16.42777778,75.36111111,Konnur,Dug Well,W05705,2002,2.78,2.46,NA,3.16
KA,Bagalkot,Badami,Badami,16.05,75.7875,Guledagudda,Dug Well,W05482,2002,7.39,7.28,7.98,8.33
KA,Bagalkot,Badami,Badami,16.12916667,75.575,Kerakalamatti,Bore Well,W05692,2002,NA,24.15,25.95,25.6
KA,Bagalkot,Badami,Badami,16.01333333,75.55277778,Kerur,Bore Well,W05693,2002,NA,NA,NA,7.95
KA,Bagalkot,Badami,Badami,15.91611111,75.51027778,Kulageri,Bore Well,W05694,2002,14.03,9.15,13.12,12.9
KA,Bagalkot,Badami,Badami,15.95,75.8,Pattadakal,Dug Well,W06087,2002,8.49,7.91,8.91,9.66
KA,Bagalkot,Hungund,Hungund,16.00833333,76.00833333,Nagur,Dug Well,W06088,2002,4.86,4.72,5.42,5.67
KA,Bagalkot,Hungund,Hungund,16.025,76.3,Nandvadgi,Dug Well,W06089,2002,2.64,2.85,2.6,3.5
KA,Bagalkot,Mudhol,Mudhol,16.15833333,75.375,Lokapur,Bore Well,W06090,2002,6.24,5.3,5.92,6.02
KA,Bagalkot,Badami,Badami,15.91666667,75.67777778,Badami1,Dug Well,W05224,2002,NA,12.25,NA,NA
KA,Bagalkot,Bagalkot,Bagalkot,16.20833333,75.89583333,Bevoor,Dug Well,W05226,2002,12.13,10.25,12.31,13.85
KA,Bagalkot,Bilgi,Bilgi,16.35,75.64166667,Badgandi,Dug Well,W05227,2002,5.09,3.87,4.57,5.27
KA,Bagalkot,Hungund,Hungund,16.05416667,75.94166667,Amingad,Dug Well,W05230,2002,8.92,8.9,9.6,10.15
KA,Bagalkot,Mudhol,Mudhol,16.38333333,75.14583333,Belagali,Dug Well,W05235,2002,1.91,2.26,2.21,4.96
KA,Bagalkot,Badami,Badami,15.9,75.50555556,Kulageri1,Dug Well,W05695,2002,NA,7.54,11.54,11.09
KA,Bagalkot,Bagalkot,Bagalkot,16.21666667,75.5,Kaladgi,Bore Well,W05696,2002,NA,22.7,29.3,29.3
KA,Bagalkot,Hungund,Hungund,16.05,76.05,Hungund,Dug Well,W05698,2002,1.11,NA,2.17,NA
KA,Bagalkot,Hungund,Hungund,15.97027778,76.12361111,Ilkal,Bore Well,W05699,2002,13.7,8.35,10.55,12.53
KA,Bagalkot,Hungund,Hungund,15.96666667,76.15,Ilkal1,Dug Well,W05700,2002,2.47,1.16,1.56,2.26
KA,Bagalkot,Bagalkot,Bagalkot,16.11666667,75.76666667,Sirur,Dug Well,W06396,2001,19.78,12.63,9.68,23.48
KA,Bagalkot,Hungund,Hungund,15.96666667,76.15,Ilkal1,Dug Well,W05700,2001,3.82,0.95,0.71,4.01
KA,Bagalkot,Hungund,Hungund,15.97027778,76.12361111,Ilkal,Bore Well,W05699,2001,NA,14.96,NA,15
KA,Bagalkot,Hungund,Hungund,16.05,76.05,Hungund,Dug Well,W05698,2001,3.32,NA,3.92,NA
KA,Bagalkot,Bagalkot,Bagalkot,16.21666667,75.5,Kaladgi,Bore Well,W05696,2001,28.8,NA,21.8,25.8
KA,Bagalkot,Badami,Badami,15.9,75.50555556,Kulageri1,Dug Well,W05695,2001,9.12,5.01,8.14,7.79
KA,Bagalkot,Mudhol,Mudhol,16.38333333,75.14583333,Belagali,Dug Well,W05235,2001,1.96,2.09,2.01,4.76
KA,Bagalkot,Hungund,Hungund,16.05416667,75.94166667,Amingad,Dug Well,W05230,2001,11.2,5.89,8.5,10.6
KA,Bagalkot,Bilgi,Bilgi,16.35,75.64166667,Badgandi,Dug Well,W05227,2001,4.62,2.3,3.62,4.22
KA,Bagalkot,Bagalkot,Bagalkot,16.20833333,75.89583333,Bevoor,Dug Well,W05226,2001,NA,8.5,NA,NA
KA,Bagalkot,Mudhol,Mudhol,16.36666667,75.275,Malapur,Dug Well,W06091,2001,1.39,1.06,1.09,2.54
KA,Bagalkot,Mudhol,Mudhol,16.15833333,75.375,Lokapur,Bore Well,W06090,2001,6.76,5.37,4.95,4.5
KA,Bagalkot,Hungund,Hungund,16.025,76.3,Nandvadgi,Dug Well,W06089,2001,4,2.75,2.75,4.2
KA,Bagalkot,Hungund,Hungund,16.00833333,76.00833333,Nagur,Dug Well,W06088,2001,5.87,3.72,4.87,5.52
KA,Bagalkot,Badami,Badami,15.95,75.8,Pattadakal,Dug Well,W06087,2001,8.56,7.5,7.81,9.66
KA,Bagalkot,Badami,Badami,15.91611111,75.51027778,Kulageri,Bore Well,W05694,2001,NA,6.64,8.25,9.5
KA,Bagalkot,Badami,Badami,16.12916667,75.575,Kerakalamatti,Bore Well,W05692,2001,25.1,NA,23.4,24.1
KA,Bagalkot,Badami,Badami,16.05,75.7875,Guledagudda,Dug Well,W05482,2001,7.68,6.63,7.08,8.08
KA,Bagalkot,Jamkhandi,Jamkhandi,16.42777778,75.36111111,Konnur,Dug Well,W05705,2001,NA,2.44,1.86,3.61
KA,Bagalkot,Jamkhandi,Jamkhandi,16.54166667,75.42083333,Kavatagi,Dug Well,W05704,2001,2.35,1.98,0.9,2.15
KA,Bagalkot,Hungund,Hungund,16.1,75.86666667,Kamatgi,Dug Well,W05701,2001,12.2,10.48,9.4,NA
KA,Bagalkot,Jamkhandi,Jamkhandi,16.45416667,75.28333333,Siddapur,Dug Well,W06403,2001,NA,NA,7.1,NA
KA,Bagalkot,Jamkhandi,Jamkhandi,16.69166667,75.33333333,Savalgi-3,Dug Well,W06402,2001,NA,2.8,2.93,NA
KA,Bagalkot,Jamkhandi,Jamkhandi,16.675,75.35,Savalgi-2,Bore Well,W06401,2001,NA,NA,10.8,NA
KA,Bagalkot,Jamkhandi,Jamkhandi,16.68166667,75.35361111,Savalgi-1,Bore Well,W06400,2001,NA,NA,NA,16.1
KA,Bagalkot,Hungund,Hungund,15.975,75.95,Vadageri,Dug Well,W06399,2001,6.85,3.7,3.3,6.45
KA,Bagalkot,Hungund,Hungund,16.01666667,76.19166667,Tumba,Dug Well,W06398,2001,5.4,4.3,4.15,5.2
KA,Bagalkot,Bilgi,Bilgi,16.375,75.52916667,Teggi,Dug Well,W06397,2001,4.87,1.88,2.52,5.12
KA,Bagalkot,Bagalkot,Bagalkot,16.175,75.44583333,Khajjidoni,Dug Well,W05697,2000,NA,23.52,NA,NA
KA,Bagalkot,Bagalkot,Bagalkot,16.11666667,75.76666667,Sirur,Dug Well,W06396,2000,15.38,11.27,8.93,20.43
KA,Bagalkot,Hungund,Hungund,16.05416667,75.94166667,Amingad,Dug Well,W05230,2000,6.35,4.88,4.84,7.35
KA,Bagalkot,Badami,Badami,15.91611111,75.51027778,Kulageri,Bore Well,W05694,2000,NA,NA,7.06,NA
KA,Bagalkot,Hungund,Hungund,15.97027778,76.12361111,Ilkal,Bore Well,W05699,2000,NA,NA,11.61,NA
KA,Bagalkot,Hungund,Hungund,15.94166667,75.90833333,Gudur,Dug Well,W05483,2000,NA,NA,2.83,NA
KA,Bagalkot,Bilgi,Bilgi,16.35,75.64166667,Badgandi,Dug Well,W05227,2000,3.27,2.24,2.04,3.65
KA,Bagalkot,Badami,Badami,16.05,75.7875,Guledagudda,Dug Well,W05482,2000,6.79,7.33,6.31,7.84
KA,Bagalkot,Bagalkot,Bagalkot,16.21666667,75.5,Kaladgi,Bore Well,W05696,2000,23.23,NA,NA,25.28
KA,Bagalkot,Jamkhandi,Jamkhandi,16.42777778,75.36111111,Konnur,Dug Well,W05705,2000,3.06,3.14,2.08,5.81
KA,Bagalkot,Bagalkot,Bagalkot,16.20833333,75.89583333,Bevoor,Dug Well,W05226,2000,7.23,4.65,6.78,7.52
KA,Bagalkot,Jamkhandi,Jamkhandi,16.54166667,75.42083333,Kavatagi,Dug Well,W05704,2000,2.6,1.77,0.54,2.36
KA,Bagalkot,Hungund,Hungund,15.96666667,76.15,Ilkal1,Dug Well,W05700,2000,0.9,1.23,0.54,2.78
KA,Bagalkot,Mudhol,Mudhol,16.36666667,75.275,Malapur,Dug Well,W06091,2000,15.14,1.57,1.09,2.68
KA,Bagalkot,Jamkhandi,Jamkhandi,16.45416667,75.28333333,Siddapur,Dug Well,W06403,2000,NA,10.03,11.98,NA
KA,Bagalkot,Badami,Badami,15.9,75.50555556,Kulageri1,Dug Well,W05695,2000,7.4,4.92,5.23,6.38
KA,Bagalkot,Jamkhandi,Jamkhandi,16.69166667,75.33333333,Savalgi-3,Dug Well,W06402,2000,7.53,4.21,2.29,NA
KA,Bagalkot,Mudhol,Mudhol,16.15833333,75.375,Lokapur,Bore Well,W06090,2000,3.96,4.09,3.17,5.26
KA,Bagalkot,Hungund,Hungund,16.05,76.05,Hungund,Dug Well,W05698,2000,0.38,4.44,2.69,1.49
KA,Bagalkot,Jamkhandi,Jamkhandi,16.68166667,75.35361111,Savalgi-1,Bore Well,W06400,2000,NA,NA,11.22,NA
KA,Bagalkot,Hungund,Hungund,16.025,76.3,Nandvadgi,Dug Well,W06089,2000,2.54,3.33,2.2,3.34
KA,Bagalkot,Hungund,Hungund,15.975,75.95,Vadageri,Dug Well,W06399,2000,4.44,4.63,2.08,6.28
KA,Bagalkot,Mudhol,Mudhol,16.38333333,75.14583333,Belagali,Dug Well,W05235,2000,1.76,2.26,1.84,3.49
