YEAR_OBS,MONSOON,POMRB,POMKH,PREMON
2010,10.71,10.71,10.71,10.71
2010,29.96,NA,27.87,NA
2010,27.13,NA,27.71,NA
2010,8.95,8.95,8.95,8.95
2010,42.56,NA,43.15,NA
2010,2.91,1.38,0.47,3.7
2010,24.84,22.55,25.21,25.16
2010,NA,3.06,3.58,4.18
2010,NA,10.19,NA,NA
2010,20.59,28.98,30.51,33.51
2010,3.01,17.16,17.16,17.16
2010,7.41,9.25,6.04,8.52
2010,14.15,14.15,14.15,NA
2010,12.64,12.64,NA,12.64
2010,29.28,14.78,20.84,26.17
2010,1.27,NA,0.3,1.51
2010,7.17,2.25,7.62,7.73
2010,NA,NA,59.52,NA
2010,12.17,0.73,1.11,1.25
2010,6.36,6.03,6.07,7.27
2010,4.66,11,3.38,11
2010,30.37,NA,29.57,30.09
2010,NA,14.11,NA,NA
2010,2.16,1.9,1.62,2.18
2010,NA,4.43,4.43,NA
2010,1.61,0.78,0.82,2.51
2010,6.47,6.55,4.27,6.08
2010,18.46,18.79,20.11,22.41
2010,31.14,NA,41.12,NA
2010,3.17,NA,NA,NA
2010,7.21,7.21,7.21,NA
2010,NA,8.63,8.63,8.63
2010,11.39,11.39,11.39,11.39
2010,8.06,7,NA,NA
2009,13.03,13.03,NA,NA
2009,NA,11.39,NA,NA
2009,8.06,NA,NA,NA
2009,2.81,1.37,1.66,4.53
2009,4.15,2.13,2.45,4.42
2009,0.3,0.48,0.32,NA
2009,NA,2.5,2.03,2.73
2009,19.89,19.89,19.89,19.89
2009,10.71,10.71,NA,10.71
2009,36.55,27.04,29.55,37.21
2009,26.74,NA,25.05,NA
2009,8.95,8.95,8.95,8.95
2009,1.83,1.3,0.98,2.94
2009,25.13,26.93,22.05,23.48
2009,2.61,5.5,1.91,13.03
2009,10.19,NA,NA,NA
2009,NA,59.51,NA,NA
2009,35.57,25.65,29.1,32.6
2009,17.16,17.16,17.16,NA
2009,9.25,9.25,NA,7.19
2009,14.15,14.15,14.15,14.15
2009,12.64,12.64,NA,12.64
2009,34.99,18.35,12.06,29
2009,5.62,2.04,0.97,5.62
2009,3.03,4.66,4.15,4.81
2009,2.58,1,3.19,4.87
2009,1.07,2,0.97,NA
2009,3.81,3.37,3.71,4.95
2009,4.54,NA,4.31,NA
2009,29.53,22,27.7,28.2
2009,14.11,14.11,NA,NA
2009,3.68,3.13,1.46,3.77
2009,NA,4.43,NA,NA
2009,NA,3.34,0.95,2.86
2009,NA,7.71,7.87,7.87
2009,24.43,21.24,18.25,NA
2009,40.8,40.93,31.87,NA
2009,NA,NA,12.98,NA
2009,7.21,7.21,NA,7.21
2009,NA,NA,24.09,NA
2008,13.03,NA,13.03,13.03
2008,NA,NA,24.09,NA
2008,NA,NA,NA,8.06
2008,0.82,1.44,0.81,4.76
2008,2,2.46,2,4.52
2008,0.92,0.28,0.33,0.52
2008,0.33,0.21,0.42,0.38
2008,NA,14.58,19.89,19.89
2008,NA,NA,10.71,10.71
2008,35.52,32.28,17.68,36.95
2008,27.77,NA,NA,27.91
2008,NA,8.95,8.95,8.95
2008,1.78,1.19,0.74,3.68
2008,24.83,18.09,22.61,24.52
2008,NA,1.97,3.38,6.19
2008,NA,7.67,NA,10.19
2008,NA,59.51,NA,NA
2008,35.53,37.63,35.32,42.72
2008,NA,17.16,17.16,4.42
2008,NA,NA,9.25,9.25
2008,NA,14.15,14.15,14.15
2008,NA,NA,NA,12.64
2008,28.77,28.34,17.31,35.71
2008,NA,23.79,NA,NA
2008,5.62,1.31,1.58,NA
2008,3.15,3.31,4.43,3.05
2008,2.63,1.35,0.86,2.69
2008,1.17,0.61,1.06,0.77
2008,3.16,1.4,2.34,3.36
2008,4.46,NA,NA,5.06
2008,28.39,23.79,25.46,26.55
2008,NA,14.11,14.11,14.11
2008,3,3.22,1.93,3.8
2008,4.43,4.43,4.43,4.43
2008,3.3,1.77,3.01,2.45
2008,7.37,NA,7.23,7.37
2008,21.99,20.82,20.11,20.07
2008,41.16,NA,40.51,41.85
2008,NA,12.98,NA,NA
2008,NA,12.34,NA,NA
2008,NA,NA,NA,7.21
2008,NA,NA,NA,22.83
2008,8.63,NA,NA,8.63
2008,11.39,NA,11.39,11.39
2007,2.35,1.7,1.58,NA
2007,NA,8.95,8.95,8.95
2007,17.6,18.11,17.49,NA
2007,45.3,41.03,NA,NA
2007,12.98,NA,12.98,NA
2007,7.21,NA,NA,7.21
2007,NA,NA,NA,11.39
2007,NA,NA,0.59,NA
2007,5.43,4.7,3.42,6.31
2007,2.55,1.92,2.29,NA
2007,0.52,NA,0.45,12.17
2007,1.81,1.11,1.08,2.45
2007,3.06,NA,NA,NA
2007,NA,18.8,NA,NA
2007,15,NA,14.11,NA
2007,3.5,2.9,2.86,2.67
2007,4.43,4.43,4.43,4.43
2007,1.2,1.73,0.85,3.97
2007,24.2,20.47,22.43,NA
2007,2.06,3.32,2.32,5.28
2007,7.55,6.65,7.58,8.27
2007,10.51,NA,NA,NA
2007,36.61,22.14,37.12,NA
2007,17.16,0.92,17.16,17.16
2007,9.25,4.93,9.25,6.23
2007,14.15,14.15,14.15,14.15
2007,24.2,18.65,28.47,NA
2007,NA,NA,12.97,12.97
2007,NA,24.09,NA,NA
2007,NA,5.03,0.72,6.14
2007,2.96,NA,1.77,NA
2007,3.68,3.5,1.94,5.7
2007,0.12,0.62,0.12,NA
2007,0.23,0.35,0.28,0.34
2007,19.89,16.86,NA,NA
2007,6.03,3.66,NA,10.71
2007,31.15,21.23,29.23,NA
2007,NA,28.57,NA,NA
2007,5.72,3.92,5.56,6.67
2006,2.7,5,2.2,2.72
2006,NA,NA,8.95,8.16
2006,15.45,21.39,14.04,16.7
2006,NA,37.47,39.47,NA
2006,NA,NA,7.21,7.21
2006,3.25,NA,NA,NA
2006,18.92,NA,NA,NA
2006,NA,NA,1.08,NA
2006,2.9,3.6,3.9,5.34
2006,49.52,48.52,49.52,NA
2006,1.7,NA,1.57,2.68
2006,1.04,NA,0.98,1.97
2006,1.33,0.56,0.36,3.57
2006,3.29,NA,5.16,NA
2006,18.54,22.8,18.5,NA
2006,NA,1.53,1.9,2.12
2006,NA,2.05,NA,2.94
2006,1.31,1.3,1.19,2.9
2006,18.56,12.11,19.33,16.3
2006,NA,NA,2.23,5.51
2006,6.23,2.75,5.45,6.97
2006,NA,6.01,NA,10.96
2006,18.53,12.93,19.51,17.7
2006,NA,NA,0.81,NA
2006,0.88,1.86,NA,0.76
2006,5.51,2.11,4.85,5.11
2006,NA,14.15,NA,NA
2006,18.82,4.25,16.2,16.97
2006,NA,NA,12.97,NA
2006,NA,7.09,NA,NA
2006,NA,3.36,3.16,4.26
2006,2.87,NA,2.55,4.05
2006,0.19,0.24,0.3,1.21
2006,0.26,0.63,0.13,0.89
2006,NA,13.46,14.54,14.31
2006,NA,1.11,2.73,4.63
2006,28.15,19.06,20.3,28.21
2006,25.4,22.37,26.66,25.05
2006,3.64,NA,2.87,NA
2005,NA,3.24,0.85,8.33
2005,NA,43.52,NA,NA
2005,NA,16.29,-0.7,24.8
2005,NA,0.5,NA,NA
2005,NA,2.04,2.9,NA
2005,49.52,45.74,49.52,38.22
2005,8.27,6.86,-0.28,10.37
2005,NA,NA,1.1,NA
2005,NA,5.89,0.24,NA
2005,NA,4.47,2.57,6.66
2005,26.92,NA,-0.95,27.05
2005,-0.7,25.16,20.75,27
2005,NA,NA,14.11,NA
2005,NA,1.47,0.78,3.85
2005,NA,NA,0.84,NA
2005,NA,2.25,0.65,5.23
2005,24.13,21.97,12.26,24.25
2005,NA,NA,1.04,NA
2005,NA,7.71,1.02,NA
2005,-0.49,NA,6.71,15.01
2005,31.48,30.46,15.3,35.69
2005,NA,1.56,NA,3.55
2005,NA,NA,0.71,NA
2005,NA,4.49,1.51,7.36
2005,NA,NA,14.15,NA
2005,NA,8.24,NA,NA
2005,35.41,34.3,-0.8,NA
2005,NA,NA,10.42,NA
2005,NA,NA,8.34,NA
2005,NA,4.27,NA,NA
2005,NA,3.54,2.36,8.52
2005,NA,0.87,NA,5.06
2005,NA,NA,1.3,NA
2005,0.62,0.67,0.11,0.42
2005,NA,0.23,0.23,0.81
2005,NA,17.72,12.6,NA
2005,NA,NA,0.48,NA
2005,27.86,24.01,22.35,30.42
2005,29.2,27.11,25.38,36.3
2005,NA,NA,6.95,NA
2005,NA,6.78,0.77,5.77
2004,6.45,7.28,0.65,6.86
2004,45.39,NA,43.67,41.97
2004,0.97,NA,0.39,NA
2004,6.96,4.97,0.96,NA
2004,43.52,53.32,40.83,44.09
2004,8.67,4.74,3.94,6.41
2004,6.96,5.31,2.92,1.52
2004,5.76,NA,4,4.6
2004,26.35,NA,25.77,25.66
2004,2.12,NA,NA,4.22
2004,2.46,3.69,0.76,1.72
2004,26.75,26,23.62,26.59
2004,NA,9.34,6.67,NA
2004,42.3,37.68,30.93,42.57
2004,2.35,2.6,0.66,1.61
2004,6.21,5.06,4.71,5.98
2004,NA,NA,7.02,NA
2004,35.2,37,32.54,40.72
2004,20.64,NA,13.28,28.18
2004,NA,10.31,0.51,6.33
2004,NA,NA,2.37,NA
2004,1.63,2.14,0.47,1.84
2004,0.57,0.75,0.05,0.15
2004,0.5,NA,NA,0.23
2004,NA,16.69,15.39,16.45
2004,26.15,25.96,21.48,28.17
2004,28.16,NA,27.17,29.17
2004,6,NA,6.47,5.8
2003,8.85,NA,7.65,9.08
2003,7.87,NA,6.12,NA
2003,1.67,NA,1.37,NA
2003,NA,NA,3.55,NA
2003,NA,34.84,NA,NA
2003,NA,2.71,NA,NA
2003,0.97,NA,NA,NA
2003,5.56,NA,1.06,5.23
2003,NA,NA,4.56,NA
2003,NA,15.9,NA,NA
2003,14.31,NA,14.46,13.71
2003,5.4,NA,4.25,5.9
2003,NA,22.35,NA,NA
2003,NA,NA,8.15,NA
2003,NA,21.05,NA,NA
2003,2.45,NA,2,NA
2003,4.95,NA,NA,NA
2003,5.34,NA,4.74,NA
2003,5.91,NA,4.78,6.33
2003,NA,NA,7.87,7.37
2003,NA,34.74,NA,NA
2003,NA,23.82,NA,NA
2003,11.81,NA,9.88,NA
2003,5.21,NA,1.06,NA
2003,NA,1.02,NA,NA
2003,0.57,NA,0.38,NA
2003,17.74,NA,15.54,17.04
2003,NA,18.56,NA,NA
2003,NA,25.62,NA,NA
2003,NA,36.9,NA,NA
2003,4.88,NA,1.93,4.74
2002,2.07,NA,2.09,2.65
2002,14.55,NA,NA,13.71
2002,23.75,NA,24.75,NA
2002,19.83,NA,20.23,17.42
2002,18.35,NA,21.85,15.5
2002,19.04,NA,15.92,18.95
2002,33.99,NA,35.04,31.7
2002,32.3,NA,33.56,NA
2002,13.45,NA,13.67,16.05
2002,21.21,NA,21.87,20.6
2002,33.78,NA,34.04,34.52
2002,NA,NA,NA,14.26
2002,0.47,NA,0.37,0.01
2001,22.25,NA,15.3,22.25
2001,15.28,9.94,5.91,12.95
2001,NA,NA,14.9,18.55
2001,NA,NA,19.97,NA
2001,16.85,13.18,12.55,15.35
2001,3.17,2.37,0.89,5.17
2001,31.57,29.56,29.62,31.02
2001,21.08,19.09,20.05,23.3
2001,20.78,16.34,17.73,19.06
2001,0.47,0.14,0.57,1.57
2001,20.78,13.9,3.6,18.6
2001,31.19,28,26.3,31.9
2000,0.55,0.47,0.17,3.99
2000,15.53,12.75,12.07,15.82
2000,0.22,0.5,0.19,0.57
2000,NA,NA,12.32,NA
2000,33.24,31.22,29.23,32.74
2000,NA,NA,16,NA
2000,21.07,22.46,18.69,27.2
2000,15.69,8.81,11.93,12.53
1999,25.1,9.19,22.5,22.25
1999,11.23,7.33,8.63,9.05
1999,NA,11.83,15.27,12.2
1999,1.65,1.02,0.9,1.1
1998,NA,NA,13.45,NA
1998,NA,NA,21.02,NA
1998,NA,NA,7.55,NA
1998,NA,NA,4.57,NA
2018,NA,32.76,43.11,NA
2018,NA,1.8,4.6,NA
2018,NA,14.28,15.22,NA
2018,NA,3.77,4.92,NA
2018,NA,3,3.75,NA
2018,NA,3.5,2.95,NA
2018,NA,1.4,3.46,NA
2018,NA,29.35,30.36,NA
2018,NA,10.35,12.5,NA
2018,NA,29.6,43.88,NA
2018,NA,10.51,45.77,NA
2018,NA,10.96,2.23,NA
2018,NA,1.28,5.02,NA
2018,NA,1.14,1.13,NA
2018,NA,1.75,2.55,NA
2018,NA,54.48,NA,NA
2018,NA,NA,13.3,13.3
2018,NA,NA,54.51,NA
2018,NA,NA,NA,68.95
2018,NA,22.51,22.76,NA
2018,NA,1.33,1.9,NA
2018,NA,3.57,12.72,NA
2017,45.36,40.73,36.54,NA
2017,9.7,7.38,1.12,10
2017,12.72,7.82,1.22,12.72
2017,4.97,4.27,2.37,5.26
2017,6.7,1.19,0.8,13.3
2017,8.6,4.75,2.65,7.56
2017,1.77,1.46,0.65,1.74
2017,10.59,9.39,10.35,9.5
2017,1.28,1.38,0.85,1.16
2017,6,6.55,1.82,7.42
2017,67.98,67.98,57.41,NA
2017,4.61,4.44,2.92,NA
2017,32.6,31.2,28.44,NA
2017,54.11,53.74,37.62,NA
2017,47.14,44.82,40.82,NA
2017,48.09,48.91,6.11,NA
2017,68.95,68.95,68.95,NA
2017,NA,6.47,NA,NA
2017,3.4,2.69,1.1,3.11
2017,1.35,1.75,1.22,3.1
2017,24.4,24.4,17.74,NA
2017,1.1,1.21,0.9,1.37
2017,15.1,15.08,14.28,NA
2016,9.09,NA,8.29,12.72
2016,4.26,2.38,6.26,5.17
2016,41.97,NA,51,NA
2016,29.84,NA,30.76,NA
2016,35.86,NA,35.48,NA
2016,68.95,NA,NA,NA
2016,9.65,NA,8.44,9.4
2016,1.06,NA,1.43,NA
2016,13.81,NA,14.27,NA
2016,3.5,NA,4.71,7.86
2016,1.97,NA,3.4,5.68
2016,37.86,NA,38.58,NA
2016,4.8,NA,NA,6.9
2016,3.22,NA,4.32,4.32
2016,1.25,NA,1.61,2.3
2016,19.51,NA,NA,NA
2016,43.72,NA,NA,NA
2016,63.15,60.02,57.81,NA
2016,1.04,0.86,1.05,0.88
2016,1.3,1.35,2,1.9
2016,NA,16.96,23.54,NA
2016,1.24,1.18,5.25,2.37
2016,3.53,NA,4.2,NA
2015,9.52,12.72,12.72,12.72
2015,8.21,6.7,8.78,9.3
2015,NA,NA,NA,58.55
2015,13.45,13.45,13.45,13.45
2015,NA,28.25,NA,42.4
2015,31.42,32.2,NA,41.37
2015,NA,47.74,NA,NA
2015,40.25,38.75,NA,40.75
2015,9.15,11.05,9.4,8.45
2015,9,2.72,2.4,9
2015,14.87,15.18,NA,14.87
2015,8.64,NA,7.35,8.64
2015,NA,6.47,4.41,NA
2015,46.47,41.96,NA,46.47
2015,7.3,13.3,4.88,8.45
2015,5.83,2.57,3.52,5.82
2015,1.29,2.15,1.23,1.9
2015,44.7,37.16,NA,43.61
2015,NA,NA,67.98,NA
2015,NA,19.21,NA,19.21
2015,0.97,1.1,0.78,1.14
2015,4.69,5,2.97,6.5
2015,NA,26.6,24.57,33.9
2015,0.71,4.5,1.75,3.45
2015,56.31,45.58,NA,56.31
2014,8.5,8.89,8.2,8.7
2014,4.93,NA,5,5.8
2014,51.43,47.28,57.9,NA
2014,13.45,13.45,13.45,13.45
2014,29.07,27.65,28.49,29.3
2014,30.83,28.29,31.42,29.8
2014,42.55,42.59,46.31,47.04
2014,36.85,37.46,37.52,38.05
2014,8.95,12.65,9.48,9.95
2014,9,9,9,6
2014,14.65,14.14,14.78,14.42
2014,5.9,3,4.85,5.12
2014,41.65,38.46,41.96,38.26
2014,4.2,5.85,3.6,6.58
2014,5.35,3.37,3.28,4.8
2014,1.95,2.15,1.37,3
2014,44.76,40.29,NA,43.11
2014,19.21,8.46,19.21,19.21
2014,1.1,NA,0.85,4.55
2014,3.89,NA,3.24,NA
2014,24.3,24.35,24.49,24.12
2014,6.08,2.1,5.9,2.6
2014,12.72,12.72,12.72,12.72
2013,NA,NA,NA,15.95
2013,NA,14,NA,NA
2013,NA,16.35,NA,16.35
2013,10.62,10.08,8.2,10.32
2013,NA,6.96,NA,7.01
2013,NA,NA,NA,19.04
2013,NA,NA,NA,16.9
2013,NA,NA,NA,89.3
2013,NA,NA,NA,8.81
2013,57.28,48.77,44.68,55.23
2013,NA,NA,NA,69.05
2013,NA,NA,NA,10.41
2013,13.45,NA,13.45,13.45
2013,49.3,25.29,27.72,28.14
2013,28.3,25.95,28.19,26.97
2013,NA,48.69,47.97,58.94
2013,NA,NA,NA,7.41
2013,24.65,25.53,25.33,25.33
2013,NA,47.01,NA,59.3
2013,NA,19.1,NA,19.1
2013,NA,NA,NA,68.98
2013,13.35,11.37,13.05,12.52
2013,9,1.6,9,5.74
2013,14.63,12.68,14.28,14.4
2013,NA,NA,NA,12.6
2013,3.47,2.17,2.04,3.56
2013,39.26,37.85,37.08,39.19
2013,NA,8.91,NA,8.91
2013,NA,13.3,2.5,13.3
2013,NA,3.55,2.83,4.21
2013,NA,NA,NA,9.5
2013,3.1,1.43,1.64,3.1
2013,NA,NA,NA,59.16
2013,NA,NA,NA,11.25
2013,NA,17.46,37.38,41.99
2013,NA,64.63,NA,67.98
2013,NA,NA,NA,0.89
2013,6.59,NA,8.59,6.59
2013,NA,NA,NA,13.94
2013,NA,NA,NA,12.5
2013,24.4,25.55,24.35,NA
2013,5.2,1.1,1.8,2.55
2013,NA,NA,NA,NA
2013,NA,7.18,NA,NA
2013,4.32,4.77,NA,8.25
2013,7,8.85,7.92,19
2012,NA,15.95,NA,NA
2012,NA,NA,3.14,NA
2012,NA,16.35,16.35,NA
2012,NA,9.56,5.35,8.32
2012,NA,2.7,4.4,3.76
2012,NA,NA,NA,8.81
2012,NA,23.64,38.77,30.33
2012,NA,12.35,NA,12.35
2012,NA,13.45,13.45,13.45
2012,NA,26.8,25.07,24.7
2012,NA,25.77,26.17,26.15
2012,NA,NA,NA,7.41
2012,NA,34.1,22.46,32.5
2012,NA,5.19,NA,NA
2012,NA,19.1,19.1,19.1
2012,NA,10.97,10.65,11.21
2012,NA,4.44,0.9,0.61
2012,NA,9.84,12.17,11.87
2012,NA,12.6,NA,12.6
2012,NA,2.67,1.48,2.83
2012,NA,23.42,37.19,35.54
2012,NA,NA,NA,8.91
2012,NA,NA,NA,13.3
2012,NA,3.69,2.01,3.99
2012,NA,5.3,NA,NA
2012,NA,19.22,19.22,19.22
2012,NA,1.27,1.21,1.36
2012,NA,11.25,NA,11.25
2012,NA,14.91,11.94,14.89
2012,NA,53.4,64.37,63.58
2012,NA,3.85,4.13,19.21
2012,NA,NA,NA,13.94
2012,NA,12.5,NA,NA
2012,NA,12,NA,NA
2012,NA,NA,24.93,NA
2012,NA,NA,7.18,NA
2012,NA,4.04,7.52,7.64
2011,4.29,2.98,2.85,3.8
2011,NA,NA,NA,2.1
2011,5.59,6.06,6.36,7.23
2011,1.85,NA,1.32,3.14
2011,NA,8.81,NA,8.81
2011,24.18,17.93,21.71,22.88
2011,NA,12.35,NA,12.35
2011,NA,NA,NA,10.41
2011,12.71,NA,11.35,13.45
2011,22.94,19.95,21.88,21.66
2011,26.81,28.55,26.99,26.32
2011,7.41,7.41,NA,7.41
2011,18.49,25.6,16.8,16.35
2011,NA,NA,NA,5.19
2011,NA,19.1,19.1,19.1
2011,10.61,10.61,9.43,8.85
2011,2.38,1.1,3.7,5
2011,11.3,7.78,9.81,9.59
2011,NA,NA,NA,6.7
2011,3.07,1.58,1.19,2.37
2011,35.64,25.12,30.31,28.01
2011,NA,NA,NA,8.91
2011,NA,13.3,NA,5.9
2011,3.62,2.81,2.71,3.95
2011,9.5,9.5,9.5,9.5
2011,NA,19.22,19.22,19.22
2011,0.79,1.05,0.87,1.8
2011,NA,11.25,NA,11.25
2011,10.59,5.86,7.77,8.01
2011,54.66,46.64,45.66,67.98
2011,4.17,2.23,2.47,4.42
2011,NA,NA,NA,13.94
2011,NA,NA,NA,12.5
2011,NA,NA,NA,17.25
2010,4.1,NA,2.93,6.53
2010,NA,10.18,NA,NA
2010,4.94,7.56,5.62,10.32
2010,NA,1.84,NA,3.28
2010,NA,8.81,8.81,8.81
2010,25.35,22.18,22.7,33.7
2010,NA,12.35,12.35,12.35
2010,NA,10.41,NA,NA
2010,13.45,9.94,12.51,11.51
2010,23.14,18.9,23.87,20.97
2010,29.19,25.77,29.27,32.73
2010,NA,7.41,7.41,7.41
2010,37.15,19.1,24.36,26.1
2010,NA,5.19,NA,NA
2010,19.1,19.1,19.1,19.1
2010,11.48,NA,NA,11.48
2010,2.33,8.66,2.8,4.03
2010,9.85,NA,10.55,10.87
2010,12.6,12.6,NA,NA
2010,1.27,2.43,1.03,3.49
2010,14.54,NA,19.61,30.35
2010,2.04,13.3,13.3,13.3
2010,3.43,9.45,3.01,4.74
2010,9.5,9.5,9.5,9.5
2010,NA,19.22,19.22,NA
2010,0.64,10.96,0.53,1.93
2010,NA,NA,11.25,11.25
2010,9.35,6.75,8.21,10.06
2010,54.21,49.07,42.5,59.67
2010,2.91,19.21,2.13,5.91
2010,16.35,NA,NA,NA
2009,6.32,3.48,3.9,5.48
2009,NA,NA,2.91,19.21
2009,19.04,1.25,19.04,19.04
2009,NA,8.81,8.81,8.81
2009,25.73,22.97,21.83,26.78
2009,12.35,12.35,NA,12.35
2009,10.41,10.41,NA,10.41
2009,13.45,12.88,13.45,13.45
2009,21.83,19.58,19.75,20.64
2009,29.97,26.88,26.55,29.58
2009,7.41,7.41,NA,7.41
2009,33.21,20.49,20.75,21.85
2009,NA,NA,8.59,12.7
2009,19.06,NA,3.26,5.76
2009,19.1,19.1,19.1,NA
2009,9,8.29,9.95,8.08
2009,4.25,2.64,2,4.43
2009,11.4,9.86,10.28,10.78
2009,4.62,NA,NA,NA
2009,NA,2.23,1.57,2.64
2009,31.43,28.19,29.56,30.34
2009,NA,13.3,2.1,2.4
2009,4.92,2.82,3.2,4.85
2009,9.5,9.5,9.5,9.5
2009,NA,1.48,0.78,1.1
2009,NA,11.25,11.25,11.25
2009,6.3,5.55,5.01,NA
2009,58.98,60.4,60.48,NA
2009,10.32,9.4,8.37,5.42
2008,6.15,NA,3.34,5.7
2008,0.36,NA,NA,1.03
2008,NA,10.88,NA,12.61
2008,NA,NA,1.12,19.04
2008,NA,8.81,NA,NA
2008,37.58,31.51,27.05,45.56
2008,NA,12.35,NA,12.35
2008,20.9,NA,NA,28.95
2008,NA,NA,10.41,10.41
2008,NA,12.11,12.37,13.45
2008,23.67,22,15.26,24.07
2008,30.57,27.38,26.18,31.02
2008,NA,NA,40.02,NA
2008,NA,7.41,NA,7.41
2008,20.1,16.24,8.42,NA
2008,NA,NA,3.3,19.06
2008,NA,NA,5.19,5.19
2008,NA,NA,17.08,19.1
2008,NA,NA,9.46,8.88
2008,4.4,3.52,2.11,8.25
2008,12.76,12.92,9.02,12.96
2008,5.8,NA,NA,7.4
2008,2.03,2.26,1.69,3.17
2008,31.73,NA,16.35,32.49
2008,5.15,13.3,13.3,5.52
2008,3.45,3.29,2.48,4.67
2008,9.5,9.5,9.5,9.5
2008,NA,NA,NA,19.22
2008,10.96,1.72,0.47,10.96
2008,11.25,11.25,11.25,11.25
2008,8.48,8.07,6.37,24.81
2008,NA,NA,58.47,NA
2008,NA,NA,NA,3.48
2008,NA,8.7,6.96,10.32
2007,NA,NA,15.95,NA
2007,NA,NA,NA,6.32
2007,NA,NA,16.35,NA
2007,8.32,8.84,6.91,10.32
2007,NA,10.74,10.81,NA
2007,2.56,NA,2.65,NA
2007,NA,NA,8.81,8.81
2007,56.98,NA,30.9,NA
2007,12.35,NA,12.35,12.35
2007,NA,6.21,NA,10.41
2007,NA,13.45,13.45,12.21
2007,22.82,21.8,22.83,NA
2007,30.8,29.4,27.61,NA
2007,NA,NA,7.41,7.41
2007,32.95,NA,19.39,NA
2007,19.1,NA,19.1,NA
2007,NA,10.35,8.06,10.45
2007,7,6.3,2.43,6.66
2007,14.16,13.53,13.17,NA
2007,1.37,3.57,1.69,3.52
2007,31.76,25.16,33.55,NA
2007,13.3,NA,13.3,13.3
2007,7.57,7.85,2.99,5.5
2007,9.5,9.5,9.5,9.5
2007,0.7,2.35,1.02,10.96
2007,NA,15.66,NA,NA
2007,11.25,11.25,11.25,11.25
2007,7.91,18.24,5.53,NA
2007,58.98,48.98,60.92,NA
2007,NA,NA,NA,7.71
2006,5.45,3.1,3.75,NA
2006,48.98,NA,NA,48.98
2006,10.09,5.81,10.31,NA
2006,5.75,NA,NA,NA
2006,49.28,NA,49.28,NA
2006,NA,NA,12.35,12.35
2006,NA,2.21,4.71,NA
2006,9.8,5.5,10.16,NA
2006,30.35,20.6,20.3,NA
2006,29.54,28.3,29.25,29.18
2006,4.63,NA,NA,NA
2006,NA,33.95,NA,33.95
2006,NA,7.14,NA,12.8
2006,6.36,NA,NA,NA
2006,NA,19.1,19.1,19.1
2006,13.35,9.85,NA,12.45
2006,6.23,4.24,5.86,7.12
2006,13.78,13.18,13.17,NA
2006,3.55,3.07,1.69,NA
2006,24.21,19.01,24.43,22.66
2006,NA,5.1,NA,6.6
2006,NA,NA,8.07,6.94
2006,NA,9.5,NA,NA
2006,2.3,3.1,1.3,3.88
2006,NA,10.24,12.16,2.36
2006,NA,11.25,11.25,11.25
2006,10.76,4.66,11.81,10.75
2006,NA,6.72,7.72,7.58
2005,NA,6.25,NA,NA
2005,NA,26.12,NA,26.18
2005,16.01,17.38,5.31,19.21
2005,NA,NA,19.04,NA
2005,-0.7,NA,-0.7,NA
2005,NA,2.57,NA,NA
2005,67.38,NA,59.65,69.18
2005,NA,NA,10.35,NA
2005,NA,NA,-0.95,NA
2005,NA,NA,4.01,NA
2005,NA,9.84,8,12.2
2005,23.42,19.93,20.92,23.4
2005,29.5,26.66,28.94,28.2
2005,NA,NA,-1.06,NA
2005,NA,4.63,0.61,NA
2005,67.85,NA,42.95,64.95
2005,31.3,45.69,19.7,37.3
2005,NA,7.63,NA,NA
2005,NA,NA,17.24,NA
2005,NA,NA,-1.02,68.98
2005,NA,11.86,7.35,11.85
2005,NA,5.2,1.1,7.6
2005,15.91,14.42,13.4,15.58
2005,NA,6.39,1.67,8.64
2005,25.26,22.34,16.76,25.26
2005,NA,5.31,3.7,7.3
2005,NA,7.55,5.2,9.05
2005,NA,NA,9.5,NA
2005,NA,1.96,1.3,3.7
2005,15.86,NA,13.66,NA
2005,NA,NA,11.24,NA
2005,NA,8.78,6.47,NA
2004,16.08,5.25,5.32,5.51
2004,NA,NA,NA,3.2
2004,NA,7.41,8.68,NA
2004,NA,NA,16.52,16.17
2004,15.25,NA,NA,14.37
2004,7.59,2.1,2.04,2.54
2004,29.28,55.85,67.49,60.49
2004,12.05,10.95,10.61,11.52
2004,21.5,25.34,19.59,19.91
2004,26.8,23.87,26.62,25.62
2004,52.34,55.35,NA,49.69
2004,7.66,NA,2.71,6.02
2004,NA,29.8,25.8,32.39
2004,NA,24.53,25.32,27.35
2004,NA,NA,7.41,8.08
2004,3.18,NA,1.74,NA
2004,50.48,40.65,47.66,27.28
2004,NA,NA,8.95,9.34
2004,5.8,6.34,4.24,6.82
2004,14.76,14.02,13.95,15.06
2004,8.07,7,5.08,7.02
2004,24.46,20.06,21.88,23.39
2004,NA,NA,NA,4.49
2004,6.4,9.84,3.78,8.42
2004,4.9,4.38,6.96,7.3
2004,NA,5.98,NA,NA
2004,2.15,2.75,1.02,1.71
2004,NA,11.5,NA,NA
2003,NA,10.64,10.2,NA
2003,NA,11.24,NA,NA
2003,NA,16.88,NA,NA
2003,8.3,8.55,6.2,NA
2003,4.25,NA,7.55,8.45
2003,NA,NA,4.34,NA
2003,NA,NA,NA,12.95
2003,NA,3.46,2,NA
2003,NA,4.71,NA,NA
2003,NA,NA,11.65,NA
